lam,tau_opt,LR_at_opt,LR_formula
0.0,0.1935,3.091095780134459,3.0889937507970924
0.35667494393873245,0.32,6.989365693705877,6.988251622320044
0.7,0.403,10.926240923227427,10.913596233393509
1.0,0.4605,14.289848102842805,14.293629085010119
1.5,0.537,19.38349203483576,19.40752924303696
